time, bid price, ask price, bid quantity, ask quantity, spread,
Mon Feb 10 23:21:42 2020, 9850.5, 9851.0, 1514165.0, 1026655.0, 0.5 USD,
Mon Feb 10 23:21:44 2020, 9850.5, 9851.0, 1573365.0, 1014786.0, 0.5 USD,
Mon Feb 10 23:21:46 2020, 9850.5, 9851.0, 1533643.0, 1094947.0, 0.5 USD,
Mon Feb 10 23:21:48 2020, 9850.5, 9851.0, 1587936.0, 1095181.0, 0.5 USD,
Mon Feb 10 23:21:50 2020, 9850.5, 9851.0, 1553434.0, 1086698.0, 0.5 USD,
Mon Feb 10 23:21:52 2020, 9850.5, 9851.0, 1535745.0, 1086434.0, 0.5 USD,
Mon Feb 10 23:21:54 2020, 9850.5, 9851.0, 1557532.0, 1080806.0, 0.5 USD,
Mon Feb 10 23:21:56 2020, 9850.5, 9851.0, 1589899.0, 732813.0, 0.5 USD,
Mon Feb 10 23:21:58 2020, 9850.5, 9851.0, 1582719.0, 746013.0, 0.5 USD,
Mon Feb 10 23:22:00 2020, 9850.5, 9851.0, 1601842.0, 719513.0, 0.5 USD,
Mon Feb 10 23:22:02 2020, 9850.5, 9851.0, 1656992.0, 685165.0, 0.5 USD,
Mon Feb 10 23:22:04 2020, 9850.5, 9851.0, 1671903.0, 684525.0, 0.5 USD,
Mon Feb 10 23:22:06 2020, 9850.5, 9851.0, 1639591.0, 689854.0, 0.5 USD,
Mon Feb 10 23:22:08 2020, 9850.5, 9851.0, 1669591.0, 681765.0, 0.5 USD,
Mon Feb 10 23:22:10 2020, 9850.5, 9851.0, 1528156.0, 1052822.0, 0.5 USD,
Mon Feb 10 23:22:12 2020, 9850.5, 9851.0, 1546351.0, 1060822.0, 0.5 USD,
Mon Feb 10 23:22:14 2020, 9850.5, 9851.0, 1596381.0, 1071639.0, 0.5 USD,
Mon Feb 10 23:22:16 2020, 9850.5, 9851.0, 1687726.0, 680823.0, 0.5 USD,
Mon Feb 10 23:22:18 2020, 9850.5, 9851.0, 1657886.0, 673792.0, 0.5 USD,
Mon Feb 10 23:22:20 2020, 9850.5, 9851.0, 1673856.0, 669758.0, 0.5 USD,
Mon Feb 10 23:22:23 2020, 9850.5, 9851.0, 1673856.0, 674728.0, 0.5 USD,
Mon Feb 10 23:22:25 2020, 9850.5, 9851.0, 1637908.0, 682170.0, 0.5 USD,
Mon Feb 10 23:22:27 2020, 9850.5, 9851.0, 1642354.0, 690441.0, 0.5 USD,
Mon Feb 10 23:22:29 2020, 9850.5, 9851.0, 1729302.0, 671731.0, 0.5 USD,
Mon Feb 10 23:22:31 2020, 9850.5, 9851.0, 1713302.0, 683055.0, 0.5 USD,
Mon Feb 10 23:22:33 2020, 9850.5, 9851.0, 1670463.0, 695731.0, 0.5 USD,
Mon Feb 10 23:22:35 2020, 9850.5, 9851.0, 1581336.0, 768707.0, 0.5 USD,
Mon Feb 10 23:22:37 2020, 9850.5, 9851.0, 1572336.0, 849751.0, 0.5 USD,
Mon Feb 10 23:22:39 2020, 9850.5, 9851.0, 1568966.0, 702340.0, 0.5 USD,
Mon Feb 10 23:22:41 2020, 9850.5, 9851.0, 1588966.0, 828085.0, 0.5 USD,
Mon Feb 10 23:22:43 2020, 9850.5, 9851.0, 1027482.0, 1616470.0, 0.5 USD,
Mon Feb 10 23:22:45 2020, 9850.5, 9851.0, 1000095.0, 1730179.0, 0.5 USD,
Mon Feb 10 23:22:47 2020, 9850.5, 9851.0, 1017543.0, 1658280.0, 0.5 USD,
Mon Feb 10 23:22:49 2020, 9850.5, 9851.0, 985546.0, 1593664.0, 0.5 USD,
Mon Feb 10 23:22:51 2020, 9850.5, 9851.0, 992796.0, 1601301.0, 0.5 USD,
Mon Feb 10 23:22:53 2020, 9850.5, 9851.0, 1012796.0, 1601270.0, 0.5 USD,
Mon Feb 10 23:22:55 2020, 9850.5, 9851.0, 988796.0, 1547270.0, 0.5 USD,
Mon Feb 10 23:22:57 2020, 9850.5, 9851.0, 958796.0, 1542240.0, 0.5 USD,
Mon Feb 10 23:22:59 2020, 9850.5, 9851.0, 975195.0, 1532270.0, 0.5 USD,
Mon Feb 10 23:23:01 2020, 9850.5, 9851.0, 1015798.0, 1514647.0, 0.5 USD,
Mon Feb 10 23:23:03 2020, 9850.5, 9851.0, 1017270.0, 1510677.0, 0.5 USD,
Mon Feb 10 23:23:05 2020, 9850.5, 9851.0, 1084090.0, 1509606.0, 0.5 USD,
Mon Feb 10 23:23:07 2020, 9850.5, 9851.0, 1033090.0, 1512906.0, 0.5 USD,
Mon Feb 10 23:23:09 2020, 9850.5, 9851.0, 987813.0, 1505350.0, 0.5 USD,
Mon Feb 10 23:23:11 2020, 9850.5, 9851.0, 963189.0, 1505350.0, 0.5 USD,
Mon Feb 10 23:23:14 2020, 9850.5, 9851.0, 943189.0, 1505663.0, 0.5 USD,
Mon Feb 10 23:23:16 2020, 9850.5, 9851.0, 923218.0, 1464529.0, 0.5 USD,
Mon Feb 10 23:23:18 2020, 9850.5, 9851.0, 923218.0, 1415999.0, 0.5 USD,
Mon Feb 10 23:23:20 2020, 9850.5, 9851.0, 906095.0, 1501664.0, 0.5 USD,
Mon Feb 10 23:23:22 2020, 9850.5, 9851.0, 902504.0, 1548699.0, 0.5 USD,
Mon Feb 10 23:23:24 2020, 9850.5, 9851.0, 949239.0, 1612255.0, 0.5 USD,
Mon Feb 10 23:23:26 2020, 9850.5, 9851.0, 926784.0, 1636827.0, 0.5 USD,
Mon Feb 10 23:23:28 2020, 9850.5, 9851.0, 952108.0, 1636827.0, 0.5 USD,
Mon Feb 10 23:23:30 2020, 9850.5, 9851.0, 950109.0, 1636828.0, 0.5 USD,
Mon Feb 10 23:23:32 2020, 9850.5, 9851.0, 970608.0, 1636827.0, 0.5 USD,
Mon Feb 10 23:23:34 2020, 9850.5, 9851.0, 941998.0, 1669651.0, 0.5 USD,
Mon Feb 10 23:23:36 2020, 9850.5, 9851.0, 924039.0, 1713950.0, 0.5 USD,
Mon Feb 10 23:23:38 2020, 9850.5, 9851.0, 922243.0, 1743502.0, 0.5 USD,
Mon Feb 10 23:23:40 2020, 9850.5, 9851.0, 892566.0, 1634070.0, 0.5 USD,
Mon Feb 10 23:23:42 2020, 9850.5, 9851.0, 923596.0, 1743037.0, 0.5 USD,
Mon Feb 10 23:23:44 2020, 9850.5, 9851.0, 893608.0, 1714464.0, 0.5 USD,
Mon Feb 10 23:23:46 2020, 9850.5, 9851.0, 893608.0, 1734519.0, 0.5 USD,
Mon Feb 10 23:23:48 2020, 9850.5, 9851.0, 844587.0, 1799489.0, 0.5 USD,
Mon Feb 10 23:23:50 2020, 9850.5, 9851.0, 892437.0, 1746519.0, 0.5 USD,
Mon Feb 10 23:23:52 2020, 9850.5, 9851.0, 911290.0, 1741826.0, 0.5 USD,
Mon Feb 10 23:23:54 2020, 9850.5, 9851.0, 918290.0, 1746144.0, 0.5 USD,
Mon Feb 10 23:23:56 2020, 9850.5, 9851.0, 840173.0, 1746330.0, 0.5 USD,
Mon Feb 10 23:23:58 2020, 9850.5, 9851.0, 840173.0, 1869330.0, 0.5 USD,
Mon Feb 10 23:24:01 2020, 9850.5, 9851.0, 840173.0, 1813721.0, 0.5 USD,
Mon Feb 10 23:24:03 2020, 9850.5, 9851.0, 856993.0, 1783300.0, 0.5 USD,
Mon Feb 10 23:24:05 2020, 9850.5, 9851.0, 868705.0, 1812454.0, 0.5 USD,
Mon Feb 10 23:24:07 2020, 9850.5, 9851.0, 845166.0, 1705985.0, 0.5 USD,
Mon Feb 10 23:24:09 2020, 9850.5, 9851.0, 856417.0, 1716260.0, 0.5 USD,
Mon Feb 10 23:24:11 2020, 9850.5, 9851.0, 867417.0, 1767377.0, 0.5 USD,
Mon Feb 10 23:24:13 2020, 9850.5, 9851.0, 907700.0, 1762342.0, 0.5 USD,
Mon Feb 10 23:24:15 2020, 9850.5, 9851.0, 904260.0, 1722739.0, 0.5 USD,
Mon Feb 10 23:24:17 2020, 9850.5, 9851.0, 904260.0, 1727789.0, 0.5 USD,
Mon Feb 10 23:24:19 2020, 9850.5, 9851.0, 899159.0, 1727819.0, 0.5 USD,
Mon Feb 10 23:24:21 2020, 9850.5, 9851.0, 763668.0, 1832883.0, 0.5 USD,
Mon Feb 10 23:24:23 2020, 9850.5, 9851.0, 731168.0, 1836838.0, 0.5 USD,
Mon Feb 10 23:24:25 2020, 9850.5, 9851.0, 742492.0, 1836975.0, 0.5 USD,
Mon Feb 10 23:24:27 2020, 9850.5, 9851.0, 875492.0, 1832614.0, 0.5 USD,
Mon Feb 10 23:24:29 2020, 9850.5, 9851.0, 895462.0, 1829605.0, 0.5 USD,
Mon Feb 10 23:24:31 2020, 9850.5, 9851.0, 907462.0, 1860680.0, 0.5 USD,
Mon Feb 10 23:24:33 2020, 9850.5, 9851.0, 908662.0, 1859665.0, 0.5 USD,
Mon Feb 10 23:24:35 2020, 9850.5, 9851.0, 908578.0, 1862671.0, 0.5 USD,
Mon Feb 10 23:24:37 2020, 9850.5, 9851.0, 926419.0, 1871631.0, 0.5 USD,
Mon Feb 10 23:24:39 2020, 9850.5, 9851.0, 957839.0, 1852692.0, 0.5 USD,
Mon Feb 10 23:24:41 2020, 9850.5, 9851.0, 944575.0, 1918682.0, 0.5 USD,
Mon Feb 10 23:24:43 2020, 9850.5, 9851.0, 910608.0, 1888234.0, 0.5 USD,
Mon Feb 10 23:24:46 2020, 9850.5, 9851.0, 830618.0, 1970404.0, 0.5 USD,
Mon Feb 10 23:24:48 2020, 9850.5, 9851.0, 866618.0, 1889389.0, 0.5 USD,
Mon Feb 10 23:24:50 2020, 9850.5, 9851.0, 881839.0, 2022669.0, 0.5 USD,
Mon Feb 10 23:24:52 2020, 9850.5, 9851.0, 848768.0, 2124335.0, 0.5 USD,
Mon Feb 10 23:24:54 2020, 9850.5, 9851.0, 884768.0, 2127365.0, 0.5 USD,
Mon Feb 10 23:24:56 2020, 9850.5, 9851.0, 848768.0, 2166751.0, 0.5 USD,
Mon Feb 10 23:24:58 2020, 9849.5, 9850.0, 18070.0, 2344857.0, 0.5 USD,
Mon Feb 10 23:25:00 2020, 9849.0, 9849.5, 26280.0, 2036460.0, 0.5 USD,
Mon Feb 10 23:25:02 2020, 9849.0, 9849.5, 6817.0, 2948521.0, 0.5 USD,
Mon Feb 10 23:25:04 2020, 9845.0, 9845.5, 12185.0, 340245.0, 0.5 USD,
Mon Feb 10 23:25:06 2020, 9845.0, 9845.5, 184492.0, 1900458.0, 0.5 USD,
Mon Feb 10 23:25:08 2020, 9845.0, 9845.5, 140357.0, 1910354.0, 0.5 USD,
Mon Feb 10 23:25:10 2020, 9845.0, 9845.5, 203461.0, 1833479.0, 0.5 USD,
Mon Feb 10 23:25:12 2020, 9845.0, 9845.5, 185849.0, 2014080.0, 0.5 USD,
Mon Feb 10 23:25:14 2020, 9845.0, 9845.5, 13336.0, 2119439.0, 0.5 USD,
Mon Feb 10 23:25:16 2020, 9845.0, 9845.5, 202447.0, 2155782.0, 0.5 USD,
Mon Feb 10 23:25:18 2020, 9845.0, 9845.5, 188572.0, 2157650.0, 0.5 USD,
Mon Feb 10 23:25:20 2020, 9845.0, 9845.5, 187772.0, 2154497.0, 0.5 USD,
Mon Feb 10 23:25:22 2020, 9844.0, 9844.5, 10291.0, 2236680.0, 0.5 USD,
Mon Feb 10 23:25:24 2020, 9843.0, 9843.5, 65256.0, 1998146.0, 0.5 USD,
Mon Feb 10 23:25:26 2020, 9842.5, 9843.0, 521448.0, 2066858.0, 0.5 USD,
Mon Feb 10 23:25:28 2020, 9842.5, 9843.0, 524852.0, 2102571.0, 0.5 USD,
Mon Feb 10 23:25:30 2020, 9842.5, 9843.0, 627875.0, 2100486.0, 0.5 USD,
Mon Feb 10 23:25:32 2020, 9842.5, 9843.0, 570421.0, 2176536.0, 0.5 USD,
Mon Feb 10 23:25:34 2020, 9842.5, 9843.0, 569721.0, 2189103.0, 0.5 USD,
Mon Feb 10 23:25:37 2020, 9842.5, 9843.0, 609097.0, 2185176.0, 0.5 USD,
Mon Feb 10 23:25:39 2020, 9842.5, 9843.0, 628148.0, 2170618.0, 0.5 USD,
Mon Feb 10 23:25:41 2020, 9842.5, 9843.0, 707394.0, 2170618.0, 0.5 USD,
Mon Feb 10 23:25:43 2020, 9842.5, 9843.0, 719793.0, 2193594.0, 0.5 USD,
Mon Feb 10 23:25:45 2020, 9842.5, 9843.0, 704555.0, 2194370.0, 0.5 USD,
Mon Feb 10 23:25:47 2020, 9841.5, 9842.0, 58068.0, 2878892.0, 0.5 USD,
Mon Feb 10 23:25:49 2020, 9841.5, 9842.0, 74878.0, 2848163.0, 0.5 USD,
Mon Feb 10 23:25:51 2020, 9841.5, 9842.0, 47699.0, 2773815.0, 0.5 USD,
Mon Feb 10 23:25:53 2020, 9841.5, 9842.0, 49298.0, 2824590.0, 0.5 USD,
Mon Feb 10 23:25:55 2020, 9841.5, 9842.0, 33206.0, 2744000.0, 0.5 USD,
Mon Feb 10 23:25:57 2020, 9839.5, 9840.0, 582895.0, 1235194.0, 0.5 USD,
Mon Feb 10 23:25:59 2020, 9839.5, 9840.0, 283532.0, 2110260.0, 0.5 USD,
Mon Feb 10 23:26:01 2020, 9838.0, 9838.5, 563352.0, 877506.0, 0.5 USD,
Mon Feb 10 23:26:03 2020, 9838.0, 9838.5, 516169.0, 2153195.0, 0.5 USD,
Mon Feb 10 23:26:05 2020, 9838.0, 9838.5, 602954.0, 2186453.0, 0.5 USD,
Mon Feb 10 23:26:07 2020, 9838.0, 9838.5, 668254.0, 2147276.0, 0.5 USD,
Mon Feb 10 23:26:09 2020, 9837.5, 9838.0, 118630.0, 2290521.0, 0.5 USD,
Mon Feb 10 23:26:11 2020, 9837.5, 9838.0, 88798.0, 2306885.0, 0.5 USD,
Mon Feb 10 23:26:13 2020, 9837.5, 9838.0, 55904.0, 2325846.0, 0.5 USD,
Mon Feb 10 23:26:15 2020, 9837.5, 9838.0, 71724.0, 2298243.0, 0.5 USD,
Mon Feb 10 23:26:17 2020, 9837.5, 9838.0, 144422.0, 2281019.0, 0.5 USD,
Mon Feb 10 23:26:19 2020, 9837.5, 9838.0, 147257.0, 2212542.0, 0.5 USD,
Mon Feb 10 23:26:21 2020, 9837.5, 9838.0, 64165.0, 2155480.0, 0.5 USD,
Mon Feb 10 23:26:23 2020, 9837.5, 9838.0, 97264.0, 2152423.0, 0.5 USD,
Mon Feb 10 23:26:25 2020, 9837.5, 9838.0, 75209.0, 2316257.0, 0.5 USD,
Mon Feb 10 23:26:27 2020, 9837.5, 9838.0, 80935.0, 2351257.0, 0.5 USD,
Mon Feb 10 23:26:29 2020, 9837.5, 9838.0, 62460.0, 2321232.0, 0.5 USD,
Mon Feb 10 23:26:31 2020, 9837.5, 9838.0, 68120.0, 2353526.0, 0.5 USD,
Mon Feb 10 23:26:34 2020, 9837.5, 9838.0, 84502.0, 2356628.0, 0.5 USD,
Mon Feb 10 23:26:36 2020, 9837.5, 9838.0, 74802.0, 2380889.0, 0.5 USD,
Mon Feb 10 23:26:38 2020, 9837.5, 9838.0, 80827.0, 2390443.0, 0.5 USD,
Mon Feb 10 23:26:40 2020, 9837.5, 9838.0, 94827.0, 2325292.0, 0.5 USD,
Mon Feb 10 23:26:42 2020, 9837.5, 9838.0, 100823.0, 2321156.0, 0.5 USD,
Mon Feb 10 23:26:44 2020, 9837.5, 9838.0, 180324.0, 2389954.0, 0.5 USD,
Mon Feb 10 23:26:46 2020, 9837.5, 9838.0, 180324.0, 2397077.0, 0.5 USD,
Mon Feb 10 23:26:48 2020, 9837.5, 9838.0, 181193.0, 2397077.0, 0.5 USD,
Mon Feb 10 23:26:50 2020, 9837.5, 9838.0, 143878.0, 2407077.0, 0.5 USD,
Mon Feb 10 23:26:52 2020, 9837.5, 9838.0, 134296.0, 2517077.0, 0.5 USD,
Mon Feb 10 23:26:54 2020, 9837.5, 9838.0, 156462.0, 2466007.0, 0.5 USD,
Mon Feb 10 23:26:56 2020, 9837.5, 9838.0, 75452.0, 2466007.0, 0.5 USD,
Mon Feb 10 23:26:58 2020, 9837.5, 9838.0, 32301.0, 2884510.0, 0.5 USD,
Mon Feb 10 23:27:00 2020, 9837.5, 9838.0, 44350.0, 1978981.0, 0.5 USD,
Mon Feb 10 23:27:02 2020, 9837.5, 9838.0, 58780.0, 1606289.0, 0.5 USD,
Mon Feb 10 23:27:04 2020, 9837.5, 9838.0, 58760.0, 1558806.0, 0.5 USD,
Mon Feb 10 23:27:06 2020, 9837.5, 9838.0, 54077.0, 1519522.0, 0.5 USD,
Mon Feb 10 23:27:08 2020, 9837.5, 9838.0, 58125.0, 1691645.0, 0.5 USD,
Mon Feb 10 23:27:10 2020, 9837.5, 9838.0, 349893.0, 1535165.0, 0.5 USD,
Mon Feb 10 23:27:12 2020, 9837.5, 9838.0, 329076.0, 1463638.0, 0.5 USD,
Mon Feb 10 23:27:14 2020, 9837.5, 9838.0, 317452.0, 1522104.0, 0.5 USD,
Mon Feb 10 23:27:16 2020, 9837.5, 9838.0, 295554.0, 1528123.0, 0.5 USD,
Mon Feb 10 23:27:18 2020, 9837.5, 9838.0, 297309.0, 1697720.0, 0.5 USD,
Mon Feb 10 23:27:20 2020, 9837.5, 9838.0, 302309.0, 1773256.0, 0.5 USD,
Mon Feb 10 23:27:22 2020, 9837.5, 9838.0, 303227.0, 1648281.0, 0.5 USD,
Mon Feb 10 23:27:24 2020, 9837.5, 9838.0, 303860.0, 1648281.0, 0.5 USD,
Mon Feb 10 23:27:27 2020, 9837.5, 9838.0, 336054.0, 1195908.0, 0.5 USD,
Mon Feb 10 23:27:29 2020, 9837.5, 9838.0, 208301.0, 1274031.0, 0.5 USD,
Mon Feb 10 23:27:31 2020, 9837.5, 9838.0, 210701.0, 1284147.0, 0.5 USD,
Mon Feb 10 23:27:33 2020, 9837.5, 9838.0, 184873.0, 1265211.0, 0.5 USD,
Mon Feb 10 23:27:35 2020, 9837.5, 9838.0, 184846.0, 1204922.0, 0.5 USD,
Mon Feb 10 23:27:37 2020, 9837.5, 9838.0, 184870.0, 1222122.0, 0.5 USD,
Mon Feb 10 23:27:39 2020, 9837.5, 9838.0, 186711.0, 1239985.0, 0.5 USD,
Mon Feb 10 23:27:41 2020, 9837.5, 9838.0, 152086.0, 1395333.0, 0.5 USD,
Mon Feb 10 23:27:43 2020, 9837.5, 9838.0, 151086.0, 1425153.0, 0.5 USD,
Mon Feb 10 23:27:45 2020, 9837.5, 9838.0, 151239.0, 1425153.0, 0.5 USD,
Mon Feb 10 23:27:47 2020, 9837.5, 9838.0, 145098.0, 1160153.0, 0.5 USD,
Mon Feb 10 23:27:49 2020, 9837.5, 9838.0, 145098.0, 1143030.0, 0.5 USD,
Mon Feb 10 23:27:51 2020, 9837.5, 9838.0, 145098.0, 1160153.0, 0.5 USD,
Mon Feb 10 23:27:53 2020, 9837.5, 9838.0, 115265.0, 1275501.0, 0.5 USD,
Mon Feb 10 23:27:56 2020, 9837.5, 9838.0, 125264.0, 1255491.0, 0.5 USD,
Mon Feb 10 23:27:58 2020, 9837.5, 9838.0, 124263.0, 1255143.0, 0.5 USD,
Mon Feb 10 23:28:00 2020, 9837.5, 9838.0, 140242.0, 1220890.0, 0.5 USD,
Mon Feb 10 23:28:02 2020, 9837.5, 9838.0, 157299.0, 1139010.0, 0.5 USD,
Mon Feb 10 23:28:04 2020, 9837.5, 9838.0, 232435.0, 991156.0, 0.5 USD,
Mon Feb 10 23:28:06 2020, 9837.5, 9838.0, 234186.0, 991499.0, 0.5 USD,
Mon Feb 10 23:28:08 2020, 9837.5, 9838.0, 233409.0, 990031.0, 0.5 USD,
Mon Feb 10 23:28:10 2020, 9837.5, 9838.0, 235598.0, 993186.0, 0.5 USD,
Mon Feb 10 23:28:12 2020, 9837.5, 9838.0, 324150.0, 1008247.0, 0.5 USD,
Mon Feb 10 23:28:14 2020, 9837.5, 9838.0, 307178.0, 989936.0, 0.5 USD,
Mon Feb 10 23:28:16 2020, 9837.5, 9838.0, 753991.0, 825136.0, 0.5 USD,
Mon Feb 10 23:28:18 2020, 9837.5, 9838.0, 864927.0, 750271.0, 0.5 USD,
Mon Feb 10 23:28:20 2020, 9837.5, 9838.0, 846754.0, 2563858.0, 0.5 USD,
Mon Feb 10 23:28:22 2020, 9837.5, 9838.0, 815199.0, 2562279.0, 0.5 USD,
Mon Feb 10 23:28:24 2020, 9837.5, 9838.0, 815517.0, 2562879.0, 0.5 USD,
Mon Feb 10 23:28:26 2020, 9837.5, 9838.0, 755043.0, 2572499.0, 0.5 USD,
Mon Feb 10 23:28:28 2020, 9837.5, 9838.0, 785943.0, 2573139.0, 0.5 USD,
Mon Feb 10 23:28:30 2020, 9837.5, 9838.0, 862161.0, 2534839.0, 0.5 USD,
Mon Feb 10 23:28:32 2020, 9837.5, 9838.0, 909019.0, 2889991.0, 0.5 USD,
Mon Feb 10 23:28:34 2020, 9837.5, 9838.0, 906338.0, 2915706.0, 0.5 USD,
Mon Feb 10 23:28:36 2020, 9837.5, 9838.0, 909337.0, 2913957.0, 0.5 USD,
Mon Feb 10 23:28:38 2020, 9837.5, 9838.0, 888608.0, 3034587.0, 0.5 USD,
Mon Feb 10 23:28:40 2020, 9837.5, 9838.0, 857492.0, 3039230.0, 0.5 USD,
Mon Feb 10 23:28:42 2020, 9837.5, 9838.0, 854038.0, 3040584.0, 0.5 USD,
Mon Feb 10 23:28:44 2020, 9837.5, 9838.0, 852038.0, 2919965.0, 0.5 USD,
Mon Feb 10 23:28:46 2020, 9837.5, 9838.0, 852538.0, 2970430.0, 0.5 USD,
Mon Feb 10 23:28:49 2020, 9837.5, 9838.0, 852538.0, 3030430.0, 0.5 USD,
Mon Feb 10 23:28:51 2020, 9837.5, 9838.0, 862538.0, 3012430.0, 0.5 USD,
Mon Feb 10 23:28:53 2020, 9837.5, 9838.0, 922711.0, 2872889.0, 0.5 USD,
Mon Feb 10 23:28:55 2020, 9837.5, 9838.0, 802182.0, 2872889.0, 0.5 USD,
Mon Feb 10 23:28:57 2020, 9837.5, 9838.0, 817182.0, 2872889.0, 0.5 USD,
Mon Feb 10 23:28:59 2020, 9837.5, 9838.0, 839166.0, 2982889.0, 0.5 USD,
Mon Feb 10 23:29:01 2020, 9837.5, 9838.0, 898671.0, 2877623.0, 0.5 USD,
Mon Feb 10 23:29:03 2020, 9837.5, 9838.0, 330177.0, 3015737.0, 0.5 USD,
Mon Feb 10 23:29:05 2020, 9837.5, 9838.0, 284712.0, 3119356.0, 0.5 USD,
Mon Feb 10 23:29:07 2020, 9837.5, 9838.0, 229430.0, 3100327.0, 0.5 USD,
Mon Feb 10 23:29:09 2020, 9837.5, 9838.0, 363473.0, 3091996.0, 0.5 USD,
Mon Feb 10 23:29:11 2020, 9837.5, 9838.0, 338386.0, 2974486.0, 0.5 USD,
Mon Feb 10 23:29:13 2020, 9837.5, 9838.0, 351886.0, 2997061.0, 0.5 USD,
Mon Feb 10 23:29:15 2020, 9837.0, 9837.5, 507360.0, 413064.0, 0.5 USD,
Mon Feb 10 23:29:17 2020, 9837.0, 9837.5, 455544.0, 1436606.0, 0.5 USD,
Mon Feb 10 23:29:19 2020, 9837.0, 9837.5, 455660.0, 1431562.0, 0.5 USD,
Mon Feb 10 23:29:21 2020, 9837.0, 9837.5, 443891.0, 1594877.0, 0.5 USD,
Mon Feb 10 23:29:23 2020, 9837.0, 9837.5, 440689.0, 1583877.0, 0.5 USD,
Mon Feb 10 23:29:26 2020, 9837.0, 9837.5, 440723.0, 1545136.0, 0.5 USD,
Mon Feb 10 23:29:28 2020, 9837.0, 9837.5, 341093.0, 1409184.0, 0.5 USD,
Mon Feb 10 23:29:30 2020, 9837.0, 9837.5, 341857.0, 1269184.0, 0.5 USD,
Mon Feb 10 23:29:32 2020, 9837.0, 9837.5, 360306.0, 1310993.0, 0.5 USD,
Mon Feb 10 23:29:34 2020, 9835.5, 9836.0, 107473.0, 337840.0, 0.5 USD,
Mon Feb 10 23:29:36 2020, 9835.5, 9836.0, 78683.0, 1378314.0, 0.5 USD,
Mon Feb 10 23:29:38 2020, 9835.5, 9836.0, 78524.0, 1459415.0, 0.5 USD,
Mon Feb 10 23:29:40 2020, 9835.5, 9836.0, 78582.0, 1462715.0, 0.5 USD,
Mon Feb 10 23:29:42 2020, 9832.5, 9833.0, 341880.0, 1400465.0, 0.5 USD,
Mon Feb 10 23:29:44 2020, 9832.5, 9833.0, 846254.0, 1137505.0, 0.5 USD,
Mon Feb 10 23:29:46 2020, 9832.5, 9833.0, 1063183.0, 752067.0, 0.5 USD,
Mon Feb 10 23:29:48 2020, 9832.5, 9833.0, 1065399.0, 762526.0, 0.5 USD,
Mon Feb 10 23:29:50 2020, 9832.5, 9833.0, 1101640.0, 717656.0, 0.5 USD,
Mon Feb 10 23:29:52 2020, 9832.5, 9833.0, 1168417.0, 711739.0, 0.5 USD,
Mon Feb 10 23:29:54 2020, 9832.5, 9833.0, 1209437.0, 704935.0, 0.5 USD,
Mon Feb 10 23:29:56 2020, 9832.5, 9833.0, 1175257.0, 711245.0, 0.5 USD,
Mon Feb 10 23:29:58 2020, 9832.5, 9833.0, 1223983.0, 701899.0, 0.5 USD,
Mon Feb 10 23:30:00 2020, 9832.5, 9833.0, 1196489.0, 797166.0, 0.5 USD,
Mon Feb 10 23:30:02 2020, 9832.5, 9833.0, 1252297.0, 795854.0, 0.5 USD,
Mon Feb 10 23:30:04 2020, 9832.5, 9833.0, 1264855.0, 928659.0, 0.5 USD,
Mon Feb 10 23:30:06 2020, 9832.5, 9833.0, 1263203.0, 934580.0, 0.5 USD,
Mon Feb 10 23:30:09 2020, 9832.5, 9833.0, 1140059.0, 2458804.0, 0.5 USD,
Mon Feb 10 23:30:11 2020, 9832.5, 9833.0, 1109840.0, 2465481.0, 0.5 USD,
Mon Feb 10 23:30:13 2020, 9832.5, 9833.0, 1127709.0, 2222910.0, 0.5 USD,
Mon Feb 10 23:30:15 2020, 9832.5, 9833.0, 1113484.0, 2237910.0, 0.5 USD,
Mon Feb 10 23:30:17 2020, 9832.5, 9833.0, 1095734.0, 2121473.0, 0.5 USD,
Mon Feb 10 23:30:19 2020, 9832.5, 9833.0, 938421.0, 2119073.0, 0.5 USD,
Mon Feb 10 23:30:21 2020, 9832.5, 9833.0, 967154.0, 2228834.0, 0.5 USD,
Mon Feb 10 23:30:23 2020, 9832.5, 9833.0, 936786.0, 2122797.0, 0.5 USD,
Mon Feb 10 23:30:25 2020, 9832.5, 9833.0, 974751.0, 2260084.0, 0.5 USD,
Mon Feb 10 23:30:27 2020, 9832.5, 9833.0, 981682.0, 2170084.0, 0.5 USD,
Mon Feb 10 23:30:29 2020, 9832.5, 9833.0, 960376.0, 2197340.0, 0.5 USD,
Mon Feb 10 23:30:31 2020, 9832.5, 9833.0, 940296.0, 2192227.0, 0.5 USD,
Mon Feb 10 23:30:33 2020, 9832.5, 9833.0, 943901.0, 2188954.0, 0.5 USD,
Mon Feb 10 23:30:35 2020, 9832.5, 9833.0, 919727.0, 2188954.0, 0.5 USD,
Mon Feb 10 23:30:37 2020, 9832.5, 9833.0, 931947.0, 2183004.0, 0.5 USD,
Mon Feb 10 23:30:39 2020, 9832.5, 9833.0, 954351.0, 2180771.0, 0.5 USD,
Mon Feb 10 23:30:41 2020, 9832.5, 9833.0, 994527.0, 2250871.0, 0.5 USD,
Mon Feb 10 23:30:43 2020, 9832.5, 9833.0, 946756.0, 2174260.0, 0.5 USD,
Mon Feb 10 23:30:45 2020, 9832.5, 9833.0, 917769.0, 2144260.0, 0.5 USD,
Mon Feb 10 23:30:47 2020, 9832.5, 9833.0, 917769.0, 2144260.0, 0.5 USD,
